last_state
6.308426401155074
189.99
171.61
15.65
218.19
31.06
29.89
295.25
479.92
430.32
1139.01
124.49
21.05
176.75
0.0
0.0
0.0
0.0
0.0
2032.0
1718.0
47.0
0.0
0.0
2323.0
0.0
0.0
4.45193134176435
1.5893458546698866
0.1409640552679967
1.5196678283476786
-1.1112628234482962
0.7751799345321153
-17.504085017860007
-1.0748804926660682
5.194985644682845
50.02065519692496
1.5818619314422193
-0.3590055037490565
1.784404572203158
198.41575137158807
172.60308884983814
16.051359399843466
225.13594006865648
32.24619274205565
35.848929054813475
379.84582178660236
493.7522794370537
439.9118907746265
1080.0823490711487
127.58351089607142
23.78955237812643
186.60676675353486
171.06324862841197
142.69091115016184
13.702640600156535
209.67005993134356
29.518807257944353
28.89107094518652
294.1371782133976
437.5327205629464
391.7071092253734
788.205710928851
112.0044891039286
19.625447621873576
168.32523324646516
58.90108983950532
54.012722311767035
52.43018059218299
56.627594634841444
37.98825012968679
51.49557995181915
28.31063689935783
52.427162695418424
57.651584090381824
69.65890459394609
57.60865463561419
47.03100986988979
49.55565758904869
179.28866666666667
156.53833333333333
14.777666666666669
217.47366666666667
32.01233333333333
30.67366666666667
343.4456666666667
469.2756666666666
412.37333333333333
900.1170333333333
118.65333333333334
21.673333333333332
171.34133333333332
175.5005
170.29649999999998
15.376000000000001
211.70200000000003
36.943333333333335
28.502166666666664
377.751
485.9195
415.64916666666664
895.657275
120.78766666666667
22.783333333333335
172.26416666666665
